lotarea	pland	v	zip
214315	1.6401091850780401	32.747124559643501	15219
77536	30.627063557573301	463.139702847709	15219
14076	10.066780335322501	13.405797101449299	15222
20086	1.7474858110126501	18.918649805834901	15222
16500	5.4787878787878811	31.0909090909091	15222
792356	2.25542559152704	5.1225711675055206	15219
18525	16.350877192982501	22.947368421052602	15222
108900	0.25344352617079902	1.3048668503214	15222
21102	4.1844374940763909	15.164439389631301	15222
277912	0.24396211750482199	0.88229367569590402	15222
750538	0.59983638403385293	1.14997508453936	15222
30580	3.27011118378025	18.181818181818202	15222
68824	2.3640009299081698	49.6817970475416	15222
91040	3.3347978910369104	46.091827768014097	15222
10560	5.5871212121212101	29.554924242424202	15219
111513	0.37484418856994301	0.42775281805708796	15222
342381	5.1448532482818896	17.969747153025398	15222
52272	30.880777471686602	612.67408937863505	15222
171626	4.7556896973651999	90.646522088727808	15222
65775	0.78601292284302509	71.016343595590997	15222
107157	20.241328144684899	51.326558227647299	15222
24394	1.5372632614577401	5.0258260227924901	15222
15800	2.4873417721518999	14.696202531645599	15222
76230	6.5210547028728807	14.588744588744602	15222
50093	6.0108198750324404	6.5258618968718207	15222
107157	30.468378174081004	93.988260216318095	15219
35844	4.7092958375181305	18.329427519250101	15222
43560	2.93847566574839	5.5670339761248899	15222
220849	2.2639903282333198	2.99978718490915	15222
111513	3.5870257279420298	41.250795871333402	15222
24873	2.1308245889116701	3.8636272263096499	15222
43995	2.9116945107398599	4.1141038754403895	15222
80150	4.3842794759825301	13.698066126013699	15222
45738	4.8340548340548295	6.3382745200926995	15222
370695	0.79040720808211601	6.9277977852412403	15222
163785	0.84134688768812799	3.3415758463839799	15222
109771	33.227355130225706	238.89551885288501	15222
17607	4.9241778837962198	24.143806440620199	15222
12632	3.7998733375554198	8.5497150094996798	15222
24786	1.76309206810296	11.2966997498588	15222
25625	2.1697560975609803	9.7053658536585402	15222
218235	0.36703553508832198	0.92652415973606396	15222
40000	2.55	32.3125	15222
159429	1.9965000094085801	13.143781871554102	15222
109771	1.7727815178872401	14.770750015942299	15222
51836	1.18064665483448	3.2795740412068796	15222
57934	0.87685987503020704	3.7594504090862	15222
23000	0.64347826086956501	26.2695652173913	15222
31920	21.929824561403498	148.809523809524	15222
41573	0.75289250234527206	1.0728116806581201	15222
20640	30.528100775193799	145.08236434108499	15222
37427	1.8088545702300501	6.4472172495791805	15222
17000	3.3529411764705902	23.952941176470599	15222
313196	1.8410196809665498	9.1635908504578602	15222
49658	2.37826734866487	6.7219783317894399	15222
116740	0.14476614699331799	0.19102278567757401	15222
39274	1.8816519835005301	8.0358506900239289	15222
216057	0.393414700750265	1.6551187880975899	15222
564537	7.9684768225997591	18.4698257155864	15222
63597	3.7501768951365602	4.05050552699027	15219
10500	1.4857142857142898	6.87619047619048	15222
43200	4.0393518518518502	29.398148148148102	15222
12312	32.577972709551698	35.566926575698507	15222
73616	0.92099543577483201	1.30949793523147	15222
207345	1.29542549856519	4.5089102703224099	15219
18077	5.4765724401172805	24.412236543674302	15222
117612	3.8023330952623904	8.9506172839506209	15222
22844	1.1250218875853598	2.00928033619331	15222
67953	2.0602475240239602	5.1506188100598902	15222
95396	2.7233846282863003	54.08088389450289	15222
10560	33.418560606060606	129.914772727273	15222
29208	30.813475760065699	71.898110106820107	15222
15600	4.55128205128205	24.730769230769202	15222
29374	2.5260434397766694	10.2914141758017	15222
13500	7.4814814814814806	26.703703703703696	15222
291416	5.6620089494056606	16.683023581409401	15222
84506	1.09223013750503	2.4755638652876702	15222
29417	3.5387700989223897	5.1364857055444103	15222
103672	13.082606682614404	19.007658769966799	15222
39204	2.54055708601163	3.7878787878787899	15222
20957	1.93252851076013	10.798301283580701	15222
43560	3.80853994490358	5.8976124885215795	15222
275734	0.47545823148396599	1.2312591120427701	15222
38528	1.3860049833887002	11.171096345514999	15222
43560	11.021579430670302	11.563360881542701	15222
1148677	2.9093470139995801	6.9882133968034494	15222
15000	32.833333333333296	33.153333333333302	15222
44431	1.9558416420967302	4.7759447232787901	15222
12545	3.8899960143483502	12.060581905141501	15222
27443	2.6163320336697897	7.5757023649018002	15222
17895	1.3243922883487	7.1584241408214605	15222
90604	0.8498521036598829	1.6555560460906798	15222
30433	4.4721190812604696	10.127164591068901	15222
15264	2.3977987421383601	22.589098532494798	15222
24000	5.8333333333333302	57.465416666666698	15222
135907	0.52388765847233796	1.65775125637384	15222
57934	2.0368004971174097	21.569372044050097	15219
14400	31.840277777777797	70.930555555555594	15222
71874	2.30124940868743	57.752455686339998	15222
166399	0.12379882090637602	0.39243024297021002	15222
19694	25.3884431806642	203.10754544531301	15222
14022	4.1934103551561803	74.461560405077708	15222
29173	3.0439104651561397	22.705926713056597	15222
17833	7.0935905344025099	11.0020748051365	15222
11198	4.3043400607251298	8.4925879621360993	15222
20473	15.9087578762272	38.792556049430996	15222
261360	2.0293847566574803	9.6009335782063115	15222
10080	27.460317460317504	68.581349206349206	15222
142005	0.85701207703954101	4.8639132424914598	15222
152024	0.36441614481923902	1.8128716518444502	15222
135036	0.80348943985307598	1.5751355194170401	15222
1027144	1.9471466512971899	7.3017999423644602	15222
15400	8.3116883116883087	206.71428571428603	15222
25326	25.270473031667095	60.609650161888993	15219
46173	6.1551122950642097	11.9853594091785	15219
28122	1.5895028803072301	2.8838631676267701	15219
653835	0.229568622052964	0.58179816008625996	15222
27704	2.0935604966791803	18.0479353161998	15222
18000	6.15	12.250000000000001	15222
42898	34.2486829222808	611.86535502820599	15222
35631	4.2098172939294398	39.291628076674795	15219
17685	4.0655923098671198	14.204127791914099	15219
36677	7.1598004198816705	25.370122965346098	15222
10470	27.277936962750697	61.852913085004807	15222
22647	4.3537775422793299	16.867576279418898	15222
88426	28.272227625359106	79.162237351005399	15222
64468	2.1731711857045403	12.148662902525301	15219
199504	3.3989293447750401	8.9973133370759499	15222
46173	4.8253308210426003	14.491152838238803	15222
14985	3.003003003003	3.5101768435101801	15222
11200	26.267857142857099	26.517857142857099	15222
28314	3.0868121777212697	6.2548562548562503	15222
19084	1.2837979459232901	8.5935862502619994	15222
52272	1.3754973982246703	2.0010713192531398	15222
47480	2.8917438921651202	11.299494524010101	15222
89733	3.3354507260428202	33.186230260885096	15222
23040	6.3237847222222197	6.7447916666666698	15222
188179	16.217537557325697	126.86218972361402	15219
24047	3.45157400091488	11.914168087495302	15222
32356	29.431944616145402	341.55025343058497	15222
61855	1.3369978174763601	4.1031444507315499	15222
42279	8.9027649660588002	24.265001537406299	15222
16856	25.468675842429999	58.299715234931207	15222
62290	0.86851822122330999	6.6142237919409192	15222
24241	14.430097768243903	52.984612846004695	15222
19200	1.0052083333333299	8.8541666666666698	15222
56192	2.78687357630979	9.7878701594533002	15222
132858	2.0631049692152497	9.5575727468424904	15222
226512	8.6582609309882009	45.867768595041299	15222
61419	3.3263322424656898	5.4901577687686193	15222
15230	1.9632304661851603	7.1240971766250789	15222
16334	3.7590302436635202	3.9794294110444498	15222
42288	1.8776012107453698	2.3505486189935702	15219
151588	6.3910072037364411	35.930944401931494	15222
51400	14.591439688715997	214.00778210116699	15222
13625	20.205504587156001	46.913761467889899	15222
21150	2.3640661938534299	16.548463356974	15222
22500	1.0400000000000001	6.0222222222222197	15222
36721	0.82241769015004992	2.7205141472182101	15222
11556	10.704395984769799	14.8494288681205	15222
88862	0.35898359253674203	0.68758299385564101	15219
31651	1.6587153644434598	76.642128210799003	15219
22663	2.4048007765962097	6.2789568900851595	15219
17900	2.02234636871508	3.8379888268156403	15222
211701	1.6438278515453401	12.289030283276899	15222
311454	1.5074457223217604	2.2879783210361698	15222
75794	0.58843707945219898	2.6215795445549801	15222
1009285	1.2880405435531101	5.8457224668948805	15222
111077	1.4719518892299902	7.2922387172862101	15222
115434	0.66098376561498296	3.39934508030563	15222
10949	1.7261850397296602	17.946844460681301	15219
28664	27.724672062517399	133.37984928830598	15222
20000	1.125	5.92	15222
193406	1.15456604241854	2.1607395840873602	15222
11615	0.86095566078346992	1.92854068015497	15219
78408	0.94123048668503201	2.3173655749413303	15222
344995	0.057971854664560401	0.295076740242612	15222
52272	2.8313437404346496	3.2311753902662998	15222
5519923	0.091305621473342991	0.19884335343083599	15222
15600	32.666666666666698	40.615384615384597	15222
19113	16.271647569716901	24.6743054465547	15222
43560	1.1248852157943098	7.9453627180899894	15222
366339	0.79161650820687902	6.8024425463846302	15219
27436	2.9486805656801295	7.3625892987315905	15222
21806	2.2608456388150099	55.718609557002699	15222
28610	0.408947920307585	2.2474659210066399	15222
196455	4.5369168511872905	17.513934488814202	15222
134600	0.80683506686478496	7.2667161961366999	15222
120661	0.20719205045540801	1.3840428970421299	15222
13715	22.894640904119602	119.79584396645999	15222
53143	1.9870914325499099	43.8100972846847	15219
379407	0.23299517404792199	0.50921569712735903	15222
14480	1.6919889502762401	4.6685082872928196	15222
24785	6.4555174500706089	9.6832761751059091	15222
25680	9.5833333333333302	14.614485981308401	15222
18774	3.1319910514541399	10.429317140726501	15222
72309	0.60158486495456994	0.69700867111977804	15222
524898	0.46713837736093497	0.65860414785348797	15222
13233	2.1083654500113398	3.7028640519912297	15222
26000	6.3461538461538506	17.423076923076901	15222
156816	0.25380063258851099	0.40046933986327899	15222
48787	6.161477442761389	17.738331932687002	15222
81892	2.2969276608215699	61.1866849020661	15222
875120	2.4273242526739201	12.102225980437	15222
147668	0.341983368095999	0.60608933553647399	15222
37897	2.4804074201124102	3.15328390110035	15222
11160	4.61469534050179	20.170250896057302	15222
12793	7.8167747987180495	28.922066755256796	15222
76665	4.2392225917954701	303.37963868779796	15219
77536	0.89893726784977305	6.3622059430458105	15222
107157	1.5491288483253503	25.626883917989501	15222
694782	1.6913218822594699	9.8507157640813887	15222
54885	0.699644711669855	1.7946615650906399	15222
118918	3.8059839553305596	17.426293748633501	15222
13908	5.3566292781133193	10.9649122807018	15222
10379	10.4441661046344	43.164081318046099	15222
19374	30.726747186951596	99.359966966037011	15222
11750	12.893617021276602	19.148936170212799	15222
44866	34.268711273570198	423.37181830339199	15219
14759	2.5069449149671403	7.1143031370689094	15222
33000	2.1151515151515201	4.4242424242424208	15222
49658	0.31012122920778102	1.5324821780981901	15222
91040	43.644551845342702	362.47803163444597	15219
14220	31.856540084388202	198.66385372714502	15222
21792	2.34489720998532	4.9421806167400897	15222
227818	2.9058283366547	13.1245116715975	15222
13552	16.381345926800501	36.894923258559602	15222
15464	2.1275219865494099	4.1192446973616105	15222
587624	2.5967285202782696	13.1514369733027	15222
52272	0.57200795837159503	4.4000612182430398	15222
14328	2.5963149078726998	32.230597431602496	15222
1376931	0.0545415855986974	0.0687035152814484	15222
274428	0.17490926581835699	0.58303088606118906	15222
49222	4.4756409735484105	33.0218195116005	15222
11125	3.2449438202247202	8.9258426966292107	15222
27966	2.0739469355646101	10.180218837159401	15222
12000	12.5	34.5	15222
37496	1.3954821847663701	4.6518295284830397	15222
21593	6.4650581206872606	14.9261334691798	15222
21198	7.8875365600528407	30.045287291253895	15222
22194	2.4195728575290599	12.1474272325854	15222
99752	43.488852353837502	680.48259684016395	15222
11520	4.6527777777777803	32.986111111111099	15222
74923	1.01837886897214	3.9667391855638498	15222
76665	2.2096132524620098	11.087197547772801	15222
38880	23.786008230452701	94.578189300411499	15222
56192	1.5891941913439599	7.2483627562642395	15222
12282	2.4425989252564701	11.276665038267399	15222
47916	1.3189748726938799	2.9405626513064498	15222
686505	0.490018281003052	2.46990189437805	15222
21275	8.0893066980023503	22.312573443008202	15222
14400	2.9305555555555594	21.1319444444444	15222
10235	1.30923302393747	3.5173424523693198	15222
62290	0.86851822122330999	5.2400064215764999	15222
18465	4.0888166802057904	7.3652856756024897	15222
33280	13.299278846153803	150.787259615385	15222
81892	4.1603575440824497	8.5429590191960108	15222
20938	2.5408348457350299	3.94020441302894	15222
16800	7.2202380952380896	18.571428571428603	15222
11232	1.5847578347578299	9.5441595441595399	15222
376358	0.19263573512453601	0.66426115560184693	15222
31398	2.9460475189502501	7.0418497993502808	15222
12240	0.59640522875817001	2.0424836601307201	15222
47044	5.8434656916928792	140.917013859366	15222
13700	7.8394160583941591	16.598540145985401	15222
43554	2.2041603526656601	4.0799926527988201	15222
301435	3.98825617463135	49.2885696750543	15222
29500	6.2542372881355906	30.3864406779661	15222
21050	36.061757719714999	77.415676959620011	15222
16000	2.4874999999999997	11.075	15222
591544	2.2880800075734001	6.0857687678346801	15222
69260	10.310424487438601	63.5287323130234	15222
69696	1.62993572084481	6.6617883379246998	15222
26000	2.1346153846153802	6.5615384615384614	15222
12236	8.5240274599542296	24.942791762013704	15222
12652	2.8533038254821396	8.05406259879861	15222
42819	5.8478712720988297	104.77825264485402	15222
74052	4.1308810025387597	8.5007832334035492	15219
13860	1.3636363636363599	6.5079365079365087	15222
13210	12.0817562452687	30.847842543527603	15222
105415	2.0518901484608501	12.6689750035574	15222
44866	22.288592698256999	100.29866714215702	15222
70131	4.4944461079978895	16.842765681367698	15222
10150	10.916256157635501	39.733990147783303	15222
50965	23.4435396840969	108.74914156774302	15219
10888	2.5900073475385699	8.0914768552534902	15222
177724	1.6880106232135201	3.7389435304179496	15222
71438	3.2013774181808001	7.6009966684397697	15222
48787	1.9267427798388901	6.1860741590997589	15222
17615	4.1044564291796803	9.4294635254044795	15222
24480	6.4093137254902005	12.226307189542501	15222
23900	9.6987447698744798	39.736401673640203	15222
52707	1.7151422012256402	26.061054508888805	15222
52707	0.42878555030641103	6.5152636272221899	15222
156816	0.81688093051729405	0.93357820630547905	15222
95832	2.2894231571917501	11.5034643960264	15222
41670	1.4854811615070802	16.198704103671703	15222
57499	10.996712986312801	41.739856345327705	15222
17793	5.5358848985556102	11.279716742539202	15222
117612	2.04145835458967	11.971567527123101	15222
72745	3.8256924874561799	4.8346965427177101	15222
20095	2.7021647175914401	3.2694700174172699	15222
22865	4.0236168816969198	19.982506013557801	15222
22128	6.82393347794649	18.076644974692702	15222
593287	1.5250629122161803	7.9651163770653999	15222
29623	3.1698342504135305	7.3726496303547895	15222
116305	1.73681269076996	3.54756889213705	15222
26514	3.3793467602021599	22.686128083276799	15222
22400	35.848214285714298	36.075892857142901	15222
117612	1.17845117845118	2.4742373227221698	15222
36406	23.872438609020498	115.54414107564703	15222
100187	1.4253346242526498	2.8027588409673899	15222
11928	6.4134808853118694	8.8112005365526497	15222
228690	3.0438584984039497	22.3009313918405	15222
139392	0.95988292011019301	2.4836432506887102	15222
54014	11.2082052801126	23.8012367164069	15222
447361	1.8939961239357001	9.1029392369920504	15222
38263	1.7196769725322101	5.4229934924078095	15222
135036	1.7210225421369103	32.644628099173599	15222
123274	1.2500608400798202	4.4129337897691303	15222
19312	3.4538111019055504	7.3218724109362102	15222
12600	3.1746031746031702	5.7142857142857099	15219
46173	0.86847291707274795	5.622333398306371	15222
22150	1.1783295711060899	4.1264108352144504	15222
135036	1.8698717379069301	11.580615539559801	15222
19500	4.0717948717948699	11.076923076923101	15222
17500	4.1085714285714304	20.725714285714301	15222
39600	15.2525252525253	130.38131313131298	15222
20100	3.12437810945274	48.517412935323399	15222
357191	1.6400189254488501	13.910764828901097	15222
44866	2.32470021842821	111.830785004235	15222
83635	2.33992945537155	3.5152747055658501	15222
43560	0.73461891643709803	2.2566574839302099	15222
228690	0.78315623770169199	7.1970790152608299	15222
63162	2.2196890535448501	7.3287736297140706	15222
29786	1.3361982139260101	10.625797354461803	15222
48351	0.57289404562470305	1.1478563008003999	15222
18996	7.9964202990103209	51.8793430195831	15219
28358	3.9706608364482701	53.335919317300206	15222
26136	0.31756963575145406	4.5531068258341002	15222
18551	18.1553555064417	28.0793488221659	15219
34122	1.9723345642107698	17.850653537307298	15222
20959	1.16417768023284	3.0965217806193	15222
44431	0.193558551461817	1.43368368931602	15222
91911	4.2073310049939597	18.557082394925499	15222
1236232	6.2220521714370799	8.9449229594445097	15222
17412	2.8198943257523501	6.50126349643924	15222
61419	0.43634705872775495	0.94758950813266301	15222
162478	12.103792513448	44.643582515786797	15222
18879	0.65151755919275403	1.1600190688066101	15222
43560	7.00872359963269	21.808999081726402	15222
443876	1.85367084501077	6.8629527165244293	15222
35458	2.4056630379604	6.6839641265722799	15222
14890	2.9214237743452001	21.665547347212899	15222
10536	6.69134396355353	17.074791192103299	15222
40162	0.60006971764354396	2.4899158408445802	15222
15202	2.3999473753453499	3.38665965004605	15222
15583	3.9915292305717802	5.4931656292113197	15222
20395	6.9821034567295897	35.557734738906604	15222
17010	13.968253968254003	16.737213403880101	15219
70131	1.4259029530450201	2.28144472487203	15222
12000	16.566666666666698	94.81666666666671	15222
20100	2.43781094527363	15.139303482587099	15222
87120	1.67240587695133	3.44926538108356	15222
10544	51.9821699544765	386.71282245827001	15219
50093	1.09995408540115	4.5355638512366998	15222
11625	5.3591397849462408	5.4021505376344097	15222
94960	0.62552653748946893	1.7396798652063999	15222
125452	1.2969103720945102	5.0943787265248895	15222
37285	2.0463993563095102	12.8738098431004	15222
20168	0.69416898056326902	1.2792542641808799	15222
51836	2.3902307276796001	18.2305733467089	15219
200811	5.9030630792137897	11.353959693443102	15222
49658	2.8011599339482099	23.112086672842199	15222
12960	1.9675925925925899	28.449074074074101	15222
15600	3.8782051282051301	12.282051282051301	15222
46609	0.731618356969684	1.67564204338218	15222
100187	1.0979468394103001	2.1958936788206097	15222
15000	1.44	3.3666666666666698	15222
92347	31.293924004028302	157.01647048631799	15222
486129	17.577227443744397	96.682156382359397	15222
12000	1.7083333333333302	5.0166666666666704	15219
10352	2.93663060278207	24.149922720247298	15222
23096	2.2947696570834804	2.6454797367509496	15222
10806	2.6004071811956304	6.7555062002591205	15222
17773	4.0060766330951405	12.940977887807301	15222
116740	0.16875107075552499	1.4116840842898798	15222
43560	1.8434343434343401	6.5082644628099191	15222
195584	5.6819576243455505	58.910238056282699	15222
16500	1.3212121212121201	3.56969696969697	15222
14080	12.0738636363636	54.6875	15222
10176	1.09080188679245	1.1104559748427701	15219
108900	3.3673094582185495	8.9990817263544512	15222
16988	4.2971509300682801	13.009182952672502	15222
140698	1.13931967760736	4.54803906238895	15222
10290	2.9348882410106903	5.8309037900874591	15222
11575	1.0712742980561601	3.8531317494600403	15222
67082	2.7980680361348802	31.425717778241605	15222
69696	16.620752984389296	86.379419191919196	15219
267894	11.804295728907701	18.0186939610443	15222
23253	10.609383735432002	12.045757536661901	15222
22131	4.9794406036780995	11.495187745696101	15222
25265	2.58460320601623	3.6453591925588804	15222
216928	0.53842749668092608	1.2068520430742	15222
24829	4.2530911434210002	78.4405332474123	15222
11687	4.0643449987165201	5.9810045349533701	15222
602434	0.21844716599660698	0.47806066722661698	15222
15477	0.122762809329974	3.6570394779350001	15222
21215	2.5877916568465704	15.371199622908303	15222
117612	2.3696561575349501	8.0774070673060608	15222
22739	1.5392057698227698	5.6290953867804193	15222
22274	1.84520068240998	22.8382867917752	15222
14200	26.0211267605634	78.169014084506989	15222
23050	5.6312364425162697	9.2234273318871999	15222
85377	4.1908242266652602	25.499841877789098	15222
57934	1.4792695135844201	3.2916767355956799	15222
97574	30.499928259577298	144.22694570274898	15219
97574	6.9106524279008794	17.631746161887398	15219
50093	2.7029724712035602	11.0175074361687	15222
871200	0.18216253443526199	0.80601469237832904	15222
38908	3.9117919193996096	13.9123059525033	15222
28735	5.9787715329737306	8.0911780059161282	15222
227383	1.6316083436316699	11.874238619421901	15222
326700	0.30149984695439202	6.9908172635445392	15222
11105	4.2053129221071595	16.280954524988699	15222
123274	3.6504047893310797	17.035222350211701	15222
103237	1.9382585700863099	9.7552234179606092	15219
130680	0.32292623201714098	1.47612488521579	15222
424274	4.3681677406581604	8.4461927905080199	15222
216057	1.9902155449719301	6.3427706577430999	15222
37825	0.68208856576338398	1.8797091870456001	15222
21600	2.4212962962962997	3.51851851851852	15222
55756	1.3307984790874499	1.4975966712102699	15222
14000	2.5142857142857102	16.207142857142901	15222
278784	2.2095959595959598	12.913223140495899	15222
114562	9.1138422862729394	39.080148740420002	15222
74923	0.88357380243716896	4.5460005605755192	15222
89297	0.20269437943044001	2.7772489557319999	15222
164656	43.129919347002196	392.76127198522997	15222
24164	1.7546763780831	2.9589471941731507	15222
49658	2.03391195779129	8.4477828345885909	15222
15649	1.8212026327560899	13.994504441178298	15222
50093	1.2776236200666799	4.0764178627752399	15222
52707	0.48949854857988501	0.82342003908399296	15222
12066	4.9726504226752901	10.774075915796499	15222
49222	1.43431798789159	4.1688675795376098	15222
986198	3.0419854836452699	12.674939515188599	15222
65340	28.400673400673401	165.53412917049301	15222
24530	2.4052181002853698	4.0766408479412997	15222
67082	2.2315971497570103	2.7965773232759899	15222
48351	0.53773448325784397	1.6897272031602201	15222
21388	5.8210211333458006	11.24462315317	15222
30570	7.3601570166830194	19.627085377821398	15222
718304	2.1456096583062297	26.8749721566356	15222
37400	23.863636363636398	43.556149732620299	15222
17336	0.66912782648823297	3.6398246423627102	15222
67953	0.728444660279899	5.3728312215796208	15222
167706	4.1739711161198801	24.048036444730696	15222
10890	24.591368227731898	53.131313131313097	15222
87120	1.02961432506887	4.2653810835629004	15222
15225	9.9835796387520492	18.0623973727422	15222
43560	1.7516069788797101	6.7791551882460999	15222
43560	1.6138659320477501	8.6225895316804397	15222
11536	1.4476421636615801	6.6920943134535408	15222
96267	43.4915391567204	1256.9208555372	15222
17933	2.3476272793174598	22.3052473094295	15222
16300	16.153374233128801	33.257668711656404	15222
19200	25.104166666666698	107.927083333333	15222
32000	3	3.178125	15222
162914	5.9669518887265694	16.085787593454197	15222
21954	3.5301084084904802	11.0412681060399	15222
22693	12.0433613889746	26.3737716476446	15222
61855	23.234985045671302	35.5670519763964	15222
29695	6.0313184037716794	22.000336757029802	15222
332362	0.15134100769642699	0.39805994668463904	15222
1714521	0.78739193045754492	10.119444439584	15222
21998	4.2276570597327	10.991908355305001	15222
465220	0.23494260779846099	0.40260521903615499	15222
77101	4.2269231268076903	27.623506828705204	15222
17551	3.3901202210700196	8.0850094011737192	15222
16800	8.0357142857142901	20.0595238095238	15222
22411	6.2647806880549705	13.6049261523359	15222
1210532	0.010739080007798202	0.33894188670766199	15222
331491	3.1801768373802	61.966991562365198	15222
52272	33.815426997245198	653.35169880624402	15222
11665	0.96870981568795502	12.121731675953701	15219
16000	35	142.5	15222
11500	1.8695652173912999	15.826086956521702	15222
30186	34.986417544557095	35.3143841515935	15222
149410	0.12783615554514399	1.2576132788969901	15222
49222	0.94266791272195411	2.4562187639673299	15222
11888	13.4589502018843	49.209286675639296	15222
24120	7.8897180762852395	16.1608623548922	15222
48787	1.0248631807653701	1.9472400434542	15222
18000	0.93888888888888896	15.611111111111102	15222
369388	0.142397695647937	0.32080089228670102	15222
31821	0.81078533044216096	7.2656421859778094	15222
97574	35.870211326787907	686.65833111279595	15222
11250	4.3022222222222197	13.831111111111102	15222
21760	2.5965073529411802	9.5082720588235307	15222
41556	9.3608624506689811	41.272018481085801	15222
158122	30.290535156398201	217.884291875893	15219
28270	4.0962150689777207	11.280509373894598	15222
12650	5.5810276679841912	38.735177865612596	15222
179467	18.913783592526799	54.720366418338692	15219
85377	1.29308830247022	4.1802827459385997	15222
55756	23.3660951287754	125.54702632900502	15222
52272	15.480563207835901	99.5312978267524	15222
11670	6.8551842330762601	8.140531276778059	15222
44866	3.7467124325770098	8.6591182632728601	15222
99316	2.8545249506625301	8.7428007571791005	15222
46173	1.5550213328135502	1.6849674051935098	15222
98445	6.3883386662603498	16.252729950733903	15222
14759	0.97567585879802203	8.3813266481468904	15222
18018	3.1135531135531104	153.70740370740402	15222
52707	1.8764111028895599	15.256038097406399	15222
60112	13.712736225711998	20.288794250732002	15222
22400	1.00446428571429	1.67410714285714	15219
45738	4.0229131138222104	30.2636757182212	15222
84070	0.22243368621386901	0.85048174140597105	15222
67082	1.5756834918458003	23.9095435437226	15222
13152	2.5319343065693399	11.618004866180001	15222
36155	2.6607661457613096	9.4039551929193687	15222
56628	15.4623154623155	69.31200113018291	15222
13445	2.7296392711044997	14.258088508739299	15222
22400	1.25	2.2321428571428597	15219
48351	0.95551281255816805	3.4352960641972202	15222
22521	0.97242573597975206	4.8843301807202208	15222
67953	0.55185201536355996	1.3097287831295198	15222
37462	6.8415994874806499	15.682558325770101	15222
21075	2.4294187425859997	19.971530249110302	15222
61419	0.56497175141242898	1.33346358618668	15222
10252	2.6141240733515397	40.987124463519305	15222
213444	1.2851145968029101	16.201907760349298	15222
61855	1.24808018753536	8.4520248969363785	15222
174240	0.713957759412305	6.8514692378328705	15222
11709	4.2873003672388804	6.7298659151080394	15222
22400	1.25	2.2321428571428597	15219
85377	1.2321819693828499	4.1006360026705098	15222
85377	29.5793949190063	130.39577403750399	15222
62290	1.25220741692085	2.6970621287526101	15222
57499	2.1339501556548801	6.1548896502547896	15222
16060	25.616438356164402	53.549190535491896	15222
24150	63.105590062111807	462.37267080745298	15222
13808	5.8444380069524908	40.078215527230597	15222
1033678	1.4181398849544999	6.79157339132689	15222
21780	47.093663911845702	52.410468319559199	15222
30792	2.9520654715510499	9.28812678617823	15222
53578	1.17398932397626	11.097838665123701	15222
22400	0.80357142857142901	2.7901785714285696	15219
11200	22.5	22.75	15222
31058	2.22164981647241	8.3810934380835915	15222
15115	24.9818061528283	174.81309956996402	15222
71438	0.75170077549763405	11.3259049805426	15222
47916	0.60313882627932203	1.5443693129643503	15222
